fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,referee,stoppage_details,kd_1,kd_2,sig_str_perc_1,sig_str_perc_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,r1_kd_1,r1_kd_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r2_kd_1,r2_kd_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r3_kd_1,r3_kd_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r4_kd_1,r4_kd_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r5_kd_1,r5_kd_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,time_format_rounds,sig_str_landed_1,sig_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_1,total_str_attempted_1,total_str_landed_2,total_str_attempted_2,td_landed_1,td_attempted_1,td_landed_2,td_attempted_2,sig_str_head_landed_1,sig_str_head_attempted_1,sig_str_head_landed_2,sig_str_head_attempted_2,sig_str_body_landed_1,sig_str_body_attempted_1,sig_str_body_landed_2,sig_str_body_attempted_2,sig_str_leg_landed_1,sig_str_leg_attempted_1,sig_str_leg_landed_2,sig_str_leg_attempted_2,sig_str_dist_landed_1,sig_str_dist_attempted_1,sig_str_dist_landed_2,sig_str_dist_attempted_2,sig_str_clinch_landed_1,sig_str_clinch_attempted_1,sig_str_clinch_landed_2,sig_str_clinch_attempted_2,sig_str_ground_landed_1,sig_str_ground_attempted_1,sig_str_ground_landed_2,sig_str_ground_attempted_2,r1_sig_str_landed_1,r1_sig_str_attempted_1,r1_sig_str_landed_2,r1_sig_str_attempted_2,r1_total_str_landed_1,r1_total_str_attempted_1,r1_total_str_landed_2,r1_total_str_attempted_2,r1_td_landed_1,r1_td_attempted_1,r1_td_landed_2,r1_td_attempted_2,r1_sig_str_head_landed_1,r1_sig_str_head_attempted_1,r1_sig_str_head_landed_2,r1_sig_str_head_attempted_2,r1_sig_str_body_landed_1,r1_sig_str_body_attempted_1,r1_sig_str_body_landed_2,r1_sig_str_body_attempted_2,r1_sig_str_leg_landed_1,r1_sig_str_leg_attempted_1,r1_sig_str_leg_landed_2,r1_sig_str_leg_attempted_2,r1_sig_str_dist_landed_1,r1_sig_str_dist_attempted_1,r1_sig_str_dist_landed_2,r1_sig_str_dist_attempted_2,r1_sig_str_clinch_landed_1,r1_sig_str_clinch_attempted_1,r1_sig_str_clinch_landed_2,r1_sig_str_clinch_attempted_2,r1_sig_str_ground_landed_1,r1_sig_str_ground_attempted_1,r1_sig_str_ground_landed_2,r1_sig_str_ground_attempted_2,r2_sig_str_landed_1,r2_sig_str_attempted_1,r2_sig_str_landed_2,r2_sig_str_attempted_2,r2_total_str_landed_1,r2_total_str_attempted_1,r2_total_str_landed_2,r2_total_str_attempted_2,r2_td_landed_1,r2_td_attempted_1,r2_td_landed_2,r2_td_attempted_2,r2_sig_str_head_landed_1,r2_sig_str_head_attempted_1,r2_sig_str_head_landed_2,r2_sig_str_head_attempted_2,r2_sig_str_body_landed_1,r2_sig_str_body_attempted_1,r2_sig_str_body_landed_2,r2_sig_str_body_attempted_2,r2_sig_str_leg_landed_1,r2_sig_str_leg_attempted_1,r2_sig_str_leg_landed_2,r2_sig_str_leg_attempted_2,r2_sig_str_dist_landed_1,r2_sig_str_dist_attempted_1,r2_sig_str_dist_landed_2,r2_sig_str_dist_attempted_2,r2_sig_str_clinch_landed_1,r2_sig_str_clinch_attempted_1,r2_sig_str_clinch_landed_2,r2_sig_str_clinch_attempted_2,r2_sig_str_ground_landed_1,r2_sig_str_ground_attempted_1,r2_sig_str_ground_landed_2,r2_sig_str_ground_attempted_2,r3_sig_str_landed_1,r3_sig_str_attempted_1,r3_sig_str_landed_2,r3_sig_str_attempted_2,r3_total_str_landed_1,r3_total_str_attempted_1,r3_total_str_landed_2,r3_total_str_attempted_2,r3_td_landed_1,r3_td_attempted_1,r3_td_landed_2,r3_td_attempted_2,r3_sig_str_head_landed_1,r3_sig_str_head_attempted_1,r3_sig_str_head_landed_2,r3_sig_str_head_attempted_2,r3_sig_str_body_landed_1,r3_sig_str_body_attempted_1,r3_sig_str_body_landed_2,r3_sig_str_body_attempted_2,r3_sig_str_leg_landed_1,r3_sig_str_leg_attempted_1,r3_sig_str_leg_landed_2,r3_sig_str_leg_attempted_2,r3_sig_str_dist_landed_1,r3_sig_str_dist_attempted_1,r3_sig_str_dist_landed_2,r3_sig_str_dist_attempted_2,r3_sig_str_clinch_landed_1,r3_sig_str_clinch_attempted_1,r3_sig_str_clinch_landed_2,r3_sig_str_clinch_attempted_2,r3_sig_str_ground_landed_1,r3_sig_str_ground_attempted_1,r3_sig_str_ground_landed_2,r3_sig_str_ground_attempted_2,r4_sig_str_landed_1,r4_sig_str_attempted_1,r4_sig_str_landed_2,r4_sig_str_attempted_2,r4_total_str_landed_1,r4_total_str_attempted_1,r4_total_str_landed_2,r4_total_str_attempted_2,r4_td_landed_1,r4_td_attempted_1,r4_td_landed_2,r4_td_attempted_2,r4_sig_str_head_landed_1,r4_sig_str_head_attempted_1,r4_sig_str_head_landed_2,r4_sig_str_head_attempted_2,r4_sig_str_body_landed_1,r4_sig_str_body_attempted_1,r4_sig_str_body_landed_2,r4_sig_str_body_attempted_2,r4_sig_str_leg_landed_1,r4_sig_str_leg_attempted_1,r4_sig_str_leg_landed_2,r4_sig_str_leg_attempted_2,r4_sig_str_dist_landed_1,r4_sig_str_dist_attempted_1,r4_sig_str_dist_landed_2,r4_sig_str_dist_attempted_2,r4_sig_str_clinch_landed_1,r4_sig_str_clinch_attempted_1,r4_sig_str_clinch_landed_2,r4_sig_str_clinch_attempted_2,r4_sig_str_ground_landed_1,r4_sig_str_ground_attempted_1,r4_sig_str_ground_landed_2,r4_sig_str_ground_attempted_2,r5_sig_str_landed_1,r5_sig_str_attempted_1,r5_sig_str_landed_2,r5_sig_str_attempted_2,r5_total_str_landed_1,r5_total_str_attempted_1,r5_total_str_landed_2,r5_total_str_attempted_2,r5_td_landed_1,r5_td_attempted_1,r5_td_landed_2,r5_td_attempted_2,r5_sig_str_head_landed_1,r5_sig_str_head_attempted_1,r5_sig_str_head_landed_2,r5_sig_str_head_attempted_2,r5_sig_str_body_landed_1,r5_sig_str_body_attempted_1,r5_sig_str_body_landed_2,r5_sig_str_body_attempted_2,r5_sig_str_leg_landed_1,r5_sig_str_leg_attempted_1,r5_sig_str_leg_landed_2,r5_sig_str_leg_attempted_2,r5_sig_str_dist_landed_1,r5_sig_str_dist_attempted_1,r5_sig_str_dist_landed_2,r5_sig_str_dist_attempted_2,r5_sig_str_clinch_landed_1,r5_sig_str_clinch_attempted_1,r5_sig_str_clinch_landed_2,r5_sig_str_clinch_attempted_2,r5_sig_str_ground_landed_1,r5_sig_str_ground_attempted_1,r5_sig_str_ground_landed_2,r5_sig_str_ground_attempted_2,ctrl_1_seconds,ctrl_2_seconds,last_round_time_seconds,r1_ctrl_1_seconds,r1_ctrl_2_seconds,r2_ctrl_1_seconds,r2_ctrl_2_seconds,r3_ctrl_1_seconds,r3_ctrl_2_seconds,r4_ctrl_1_seconds,r4_ctrl_2_seconds,r5_ctrl_1_seconds,r5_ctrl_2_seconds,total_fight_time_seconds
http://ufcstats.com/fight-details/6ccf478dca83757e,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",Leon Edwards,Dominic Waters,"""Rocky""","""Sho Nuff""",W,L,Welterweight Bout,Decision - Unanimous,3.0,Lukasz Bosacki,,0.0,0.0,0.68,0.18,0.66,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.42,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,24,35,3,16,55,69,39,54,2,3,4,12,17,28,1,12,7,7,2,2,0,0,0,2,8,17,3,15,1,1,0,1,15,17,0,0,5,6,0,3,15,17,0,3,1,1,1,2,4,5,0,3,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,4,5,0,0,6,9,0,6,21,24,22,28,1,1,2,6,4,7,0,5,2,2,0,0,0,0,0,1,2,5,0,5,0,0,0,1,4,4,0,0,13,20,3,7,19,28,17,23,0,1,1,4,9,16,1,4,4,4,2,2,0,0,0,1,5,11,3,7,1,1,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,435.0,300.0,12.0,241.0,70.0,137.0,109.0,57.0,,,,,900.0
http://ufcstats.com/fight-details/bf8f747e57d6d1c7,2018-02-24,"Orlando, Florida, USA",Rani Yahya,Russell Doane,,,W,L,Bantamweight Bout,Submission,3.0,Kevin MacDonald,Arm Triangle From Side Control,0.0,0.0,0.85,0.25,0.66,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.93,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.5,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,17,20,2,8,105,149,15,30,2,3,1,1,1,4,0,5,14,14,2,3,2,2,0,0,2,5,2,8,0,0,0,0,15,15,0,0,14,15,0,2,41,46,2,4,1,1,0,0,0,1,0,2,14,14,0,0,0,0,0,0,0,1,0,2,0,0,0,0,14,14,0,0,1,2,0,2,60,98,11,22,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2,3,2,4,4,5,2,4,0,1,0,0,0,1,0,2,0,0,2,2,2,2,0,0,2,3,2,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,22.0,152.0,247.0,0.0,279.0,0.0,73.0,22.0,,,,,752.0
http://ufcstats.com/fight-details/5a9804cad2335272,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",Yuta Sasaki,Willie Gates,"""Ulka""",,W,L,Flyweight Bout,Submission,2.0,Rich Mitchell,Rear Naked Choke,0.0,0.0,0.3,0.4,0.4,,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.33,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.54,0.5,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,23,13,32,26,46,31,50,4,10,0,0,5,20,7,25,2,3,5,6,0,0,1,1,3,18,9,22,0,0,1,6,4,5,3,4,2,15,7,21,4,19,25,39,2,6,0,0,1,13,4,17,1,2,2,3,0,0,1,1,2,15,5,14,0,0,0,5,0,0,2,2,5,8,6,11,22,27,6,11,2,4,0,0,4,7,3,8,1,1,3,3,0,0,0,0,1,3,4,8,0,0,1,1,4,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,362.0,210.0,37.0,187.0,8.0,175.0,,,,,,,510.0
http://ufcstats.com/fight-details/d37ed975c2b70fd2,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",Kyoji Horiguchi,Neil Seery,,"""2Tap""",W,L,Flyweight Bout,Decision - Unanimous,3.0,Marc Goddard,,2.0,0.0,0.49,0.39,0.75,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.48,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51,0.28,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,72,145,40,101,83,158,51,112,6,8,0,5,44,108,36,91,18,27,2,8,10,10,2,2,50,109,34,91,12,15,3,5,10,21,3,5,25,52,10,20,30,59,15,25,2,2,0,1,19,43,9,19,5,8,0,0,1,1,1,1,14,31,7,15,1,1,0,0,10,20,3,5,24,47,12,42,27,50,14,44,2,4,0,2,14,33,10,36,5,9,2,6,5,5,0,0,22,44,12,41,2,3,0,1,0,0,0,0,23,46,18,39,26,49,22,43,2,2,0,2,11,32,17,36,8,10,0,2,4,4,1,1,14,34,15,35,9,11,3,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,24.0,300.0,147.0,8.0,86.0,0.0,116.0,16.0,,,,,900.0
http://ufcstats.com/fight-details/87b6c507a7684ec2,2016-12-09,"Albany, New York, USA",Juliana Lima,JJ Aldrich,"""Ju Thai""",,W,L,Women's Strawweight Bout,Decision - Unanimous,3.0,Keith Peterson,,0.0,0.0,0.45,0.38,0.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.43,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.48,0.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.26,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,56,124,31,81,90,161,111,161,4,6,0,0,22,81,13,59,20,23,18,22,14,20,0,0,24,87,8,51,24,28,19,25,8,9,4,5,17,33,7,16,32,50,27,36,1,2,0,0,7,18,2,10,9,10,5,6,1,5,0,0,2,15,2,9,9,11,5,7,6,7,0,0,13,34,15,31,25,47,49,65,2,3,0,0,5,23,8,22,3,5,7,9,5,6,0,0,8,28,2,15,3,4,9,11,2,2,4,5,26,57,9,34,33,64,35,60,1,1,0,0,10,40,3,27,8,8,6,7,8,9,0,0,14,44,4,27,12,13,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,46.0,300.0,163.0,2.0,152.0,30.0,109.0,14.0,,,,,900.0
http://ufcstats.com/fight-details/711fcf95370fa90b,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",Yan Cabral,Reza Madadi,,"""Mad Dog""",L,W,Lightweight Bout,KO/TKO,3.0,Leon Roberts,Punch to Head At Distance,0.0,0.0,0.37,0.39,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.64,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,32,85,27,68,61,117,36,78,1,10,1,2,19,70,18,59,11,13,8,8,2,2,1,1,14,62,14,49,17,22,13,19,1,1,0,0,10,20,3,16,22,34,5,18,1,5,0,1,3,12,1,14,6,7,2,2,1,1,0,0,2,10,0,11,7,9,3,5,1,1,0,0,20,49,13,35,35,64,20,43,0,2,1,1,14,43,6,28,5,5,6,6,1,1,1,1,11,38,5,23,9,11,8,12,0,0,0,0,2,16,11,17,4,19,11,17,0,3,0,0,2,15,11,17,0,1,0,0,0,0,0,0,1,14,9,15,1,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,201.0,116.0,108.0,89.0,27.0,112.0,54.0,0.0,,,,,716.0
http://ufcstats.com/fight-details/f88fefd5df0ba06c,2015-01-24,"Stockholm, Sweden",Neil Seery,Chris Beal,"""2Tap""","""Real Deal""",W,L,Flyweight Bout,Decision - Unanimous,3.0,Kevin Sataki,,0.0,0.0,0.36,0.28,0.33,0.5,4.0,0.0,2.0,1.0,0.0,0.0,0.2,0.34,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.26,0.0,,4.0,0.0,2.0,1.0,0.0,0.0,0.4,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,56,152,39,135,106,204,61,160,1,3,2,4,50,137,26,117,1,5,9,14,5,10,4,4,34,125,22,99,8,11,4,9,14,16,13,27,11,55,16,46,14,58,23,53,0,0,1,2,8,48,9,34,0,1,4,9,3,6,3,3,8,51,11,39,3,4,2,4,0,0,3,3,18,30,9,34,43,55,20,45,0,1,0,0,16,28,8,33,0,0,1,1,2,2,0,0,5,14,1,18,1,2,1,2,12,14,7,14,27,67,14,55,49,91,18,62,1,2,1,2,26,61,9,50,1,4,4,4,0,2,1,1,21,60,10,42,4,5,1,3,2,2,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,283.0,300.0,0.0,52.0,19.0,199.0,28.0,32.0,,,,,900.0
http://ufcstats.com/fight-details/7786b5fafee61c36,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",Jon Tuck,Josh Emmett,"""Super Saiyan""","""CC0""",L,W,Lightweight Bout,Decision - Split,3.0,Rich Mitchell,,0.0,0.0,0.29,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.29,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,53,180,54,152,54,181,54,153,0,1,0,2,29,150,32,114,12,16,11,23,12,14,11,15,52,174,54,151,1,5,0,1,0,1,0,0,12,46,17,42,12,46,17,42,0,0,0,1,4,34,6,26,2,4,3,7,6,8,8,9,11,40,17,41,1,5,0,1,0,1,0,0,19,61,18,61,19,61,18,62,0,0,0,0,11,52,12,47,4,5,4,10,4,4,2,4,19,61,18,61,0,0,0,0,0,0,0,0,22,73,19,49,23,74,19,49,0,1,0,1,14,64,14,41,6,7,4,6,2,2,1,2,22,73,19,49,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,300.0,6.0,0.0,0.0,0.0,1.0,1.0,,,,,900.0
http://ufcstats.com/fight-details/96f09d5db68951ef,2015-01-24,"Stockholm, Sweden",Viktor Pesta,Konstantin Erokhin,,,W,L,Heavyweight Bout,Decision - Unanimous,3.0,Bobby Rehman,,0.0,0.0,0.59,0.47,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.33,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.66,0.33,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,35,59,17,36,124,161,23,43,4,13,0,0,25,47,11,28,5,6,4,6,5,6,2,2,10,26,12,29,3,6,5,7,22,27,0,0,8,20,13,27,23,38,16,30,2,6,0,0,7,19,9,22,0,0,4,5,1,1,0,0,3,9,8,20,2,4,5,7,3,7,0,0,18,28,2,6,52,69,4,8,1,4,0,0,9,17,2,5,5,6,0,1,4,5,0,0,6,14,2,6,0,1,0,0,12,13,0,0,9,11,2,3,49,54,3,5,1,3,0,0,9,11,0,1,0,0,0,0,0,0,2,2,1,3,2,3,1,1,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,0.0,300.0,177.0,0.0,154.0,0.0,216.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/c740ceb0427b6317,2015-01-24,"Stockholm, Sweden",Mirsad Bektic,Paul Redmond,,"""Redser""",W,L,Featherweight Bout,Decision - Unanimous,3.0,Neil Hall,,0.0,0.0,0.6,0.28,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,34,56,2,7,154,194,16,22,2,3,0,2,33,55,1,6,1,1,1,1,0,0,0,0,5,16,2,7,0,0,0,0,29,40,0,0,15,21,1,4,50,67,8,11,1,1,0,1,15,21,0,3,0,0,1,1,0,0,0,0,2,5,1,4,0,0,0,0,13,16,0,0,9,20,1,3,43,57,5,7,1,2,0,1,8,19,1,3,1,1,0,0,0,0,0,0,1,7,1,3,0,0,0,0,8,13,0,0,10,15,0,0,61,70,3,4,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,8,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0,0.0,300.0,271.0,0.0,270.0,0.0,292.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/b2398418be9a3442,2015-01-24,"Stockholm, Sweden",Nikita Krylov,Stanislav Nedkov,"""The Miner""","""Stucky""",W,L,Light Heavyweight Bout,Submission,1.0,Marc Goddard,Guillotine Choke Standing,1.0,0.0,0.81,0.5,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.81,0.5,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13,16,4,8,14,17,4,8,0,0,0,1,11,14,4,7,1,1,0,1,1,1,0,0,2,4,4,8,2,2,0,0,9,10,0,0,13,16,4,8,14,17,4,8,0,0,0,1,11,14,4,7,1,1,0,1,1,1,0,0,2,4,4,8,2,2,0,0,9,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,10.0,84.0,30.0,10.0,,,,,,,,,84.0
http://ufcstats.com/fight-details/c565bf49fce2a4cd,2015-01-24,"Stockholm, Sweden",Kenny Robertson,Sultan Aliev,,,W,L,Welterweight Bout,KO/TKO,1.0,Bobby Rehman,Punch to Head At Distance,1.0,0.0,0.42,0.57,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0.57,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14,33,8,14,14,33,8,14,0,3,0,0,8,25,5,11,2,4,3,3,4,4,0,0,10,28,6,11,2,3,2,3,2,2,0,0,14,33,8,14,14,33,8,14,0,3,0,0,8,25,5,11,2,4,3,3,4,4,0,0,10,28,6,11,2,3,2,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,22.0,162.0,29.0,22.0,,,,,,,,,162.0
http://ufcstats.com/fight-details/ee65977baeca3c85,2015-01-24,"Stockholm, Sweden",Mairbek Taisumov,Anthony Christodoulou,"""Beckan""",,W,L,Lightweight Bout,KO/TKO,2.0,Leon Roberts,Punches to Head On Ground,0.0,0.0,0.62,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.23,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,37,59,9,38,37,59,9,38,2,2,0,1,26,44,6,33,5,6,0,0,6,9,3,5,28,44,9,36,1,3,0,1,8,12,0,1,29,51,8,34,29,51,8,34,2,2,0,0,18,36,5,29,5,6,0,0,6,9,3,5,26,42,8,32,1,3,0,1,2,6,0,1,8,8,1,4,8,8,1,4,0,0,0,1,8,8,1,4,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,0,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,38.0,58.0,0.0,3.0,0.0,,,,,,,338.0
http://ufcstats.com/fight-details/9c1d4f57a997a490,2015-01-24,"Stockholm, Sweden",Andy Ogle,Makwan Amirkhani,"""The Little Axe""","""Mr. Finland""",L,W,Featherweight Bout,KO/TKO,1.0,Kevin Sataki,Punches to Head At Distance,0.0,1.0,,0.85,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.85,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0,0,6,7,0,0,6,7,0,0,0,0,0,0,5,6,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,5,0,0,6,7,0,0,6,7,0,0,0,0,0,0,5,6,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,8.0,0.0,2.0,,,,,,,,,8.0
http://ufcstats.com/fight-details/eb0775cf8ee7a4e6,2015-01-24,"Stockholm, Sweden",Akira Corassani,Sam Sicilia,,,L,W,Featherweight Bout,KO/TKO,1.0,Neil Hall,Punch to Head At Distance,0.0,1.0,0.32,0.38,,,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.38,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10,31,10,26,11,32,12,28,0,0,0,0,5,22,6,21,1,4,3,4,4,5,1,1,10,30,7,22,0,1,2,3,0,0,1,1,10,31,10,26,11,32,12,28,0,0,0,0,5,22,6,21,1,4,3,4,4,5,1,1,10,30,7,22,0,1,2,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.0,206.0,2.0,24.0,,,,,,,,,206.0
