fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2
http://ufcstats.com/fight-details/3be121d4f5460893,"October 08, 2016","Manchester, England, United Kingdom",Submission,3,2:56,3 Rnd (5-5-5),Kevin Sataki,Armbar From Bottom Guard,Davey Grant,Damian Stasiak,"""Dangerous""","""Webster""",L,W,0,0,36 of 84,10 of 39,44 of 93,18 of 47
http://ufcstats.com/fight-details/451d7d8c2a6bacb3,"October 08, 2016","Manchester, England, United Kingdom",KO/TKO,2,2:38,3 Rnd (5-5-5),Leon Roberts,Punch to Head In Clinch,Ovince Saint Preux,Jimi Manuwa,,"""Poster Boy""",L,W,0,1,13 of 38,32 of 47,17 of 44,33 of 48
http://ufcstats.com/fight-details/23253ebb1d86d8b4,"October 08, 2016","Manchester, England, United Kingdom",Submission,1,4:22,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,Mirsad Bektic,Russell Doane,,,W,L,0,0,4 of 10,6 of 15,20 of 27,6 of 16
http://ufcstats.com/fight-details/ebc7ec239faf7b0b,"October 08, 2016","Manchester, England, United Kingdom",KO/TKO,2,2:43,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Mount,Vitor Belfort,Gegard Mousasi,"""The Phenom""",,L,W,0,0,8 of 26,57 of 114,9 of 27,65 of 124
http://ufcstats.com/fight-details/50935ae1627fc89b,"September 24, 2016","Brasilia, Distrito Federal, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Renan Barao,Phillipe Nover,"""The Baron""","""The Filipino Assassin""",W,L,0,0,64 of 151,39 of 141,64 of 152,54 of 157
http://ufcstats.com/fight-details/2c39797c6574ff29,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Sam Alvey,Alex Nicholson,"""Smile'N""","""The Spartan""",W,L,0,0,63 of 138,82 of 182,65 of 140,82 of 182
http://ufcstats.com/fight-details/4fa26e1e88583ab5,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Miguel Jimenez,,Enrique Barzola,Chris Avila,"""El Fuerte""",,W,L,0,0,72 of 127,29 of 105,129 of 231,41 of 121
http://ufcstats.com/fight-details/eaa63c8fb9379426,"October 08, 2016","Manchester, England, United Kingdom",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,,Michael Bisping,Dan Henderson,"""The Count""","""Hendo""",W,L,0,2,119 of 335,81 of 220,130 of 348,87 of 227
http://ufcstats.com/fight-details/00494c77d2a88f8c,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Beneil Dariush,Rashid Magomedov,,"""Highlander""",W,L,0,0,60 of 120,41 of 78,73 of 134,79 of 129
http://ufcstats.com/fight-details/c1e039419a671b9e,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Marco Polo Reyes,Jason Novelli,,"""Flipside""",W,L,0,0,50 of 166,29 of 126,67 of 183,51 of 151
http://ufcstats.com/fight-details/29df50b2ea446361,"November 05, 2016","Mexico City, Distrito Federal, Mexico",KO/TKO,3,2:33,3 Rnd (5-5-5),Keith Peterson,Spinning Back Fist Head,Henry Briones,Douglas Silva de Andrade,"""Bure""","""D Silva""",L,W,0,1,67 of 144,72 of 158,69 of 146,72 of 158
http://ufcstats.com/fight-details/588a39cab19065bc,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Submission,1,1:37,3 Rnd (5-5-5),Miguel Jimenez,Heel Hook On Ground,Marco Beltran,Joe Soto,"""Psycho""","""One Bad Mofo""",L,W,0,0,3 of 8,2 of 2,3 of 9,2 of 2
http://ufcstats.com/fight-details/23c6a428df1569bc,"November 05, 2016","Mexico City, Distrito Federal, Mexico",KO/TKO,1,0:54,3 Rnd (5-5-5),Jerin Valel,Punch to Head At Distance,Erick Montano,Max Griffin,"""Perry""","""Pain""",L,W,0,0,3 of 7,15 of 30,3 of 7,15 of 30
http://ufcstats.com/fight-details/51010081d59b4687,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Erik Perez,Felipe Arantes,"""Goyito""","""Sertanejo""",W,L,0,0,36 of 96,34 of 68,103 of 177,42 of 76
http://ufcstats.com/fight-details/52943c821416dc38,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,,Alexa Grasso,Heather Clark,,"""Hurricane""",W,L,0,0,65 of 134,40 of 87,120 of 200,74 of 127
http://ufcstats.com/fight-details/52bc6927e80aca5d,"September 10, 2016","Cleveland, Ohio, USA",Submission,1,4:38,3 Rnd (5-5-5),Jerry Poe,Guillotine Choke After Drop to Guard,Jessica Andrade,Joanne Wood,"""Bate Estaca""","""JoJo""",W,L,0,0,20 of 28,13 of 26,44 of 58,23 of 36
http://ufcstats.com/fight-details/9220acccebf14a46,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Rafael Dos Anjos,Tony Ferguson,,"""El Cucuy""",L,W,0,0,121 of 276,199 of 401,126 of 281,200 of 402
http://ufcstats.com/fight-details/43a941e005a2d463,"November 05, 2016","Mexico City, Distrito Federal, Mexico",KO/TKO,2,1:55,3 Rnd + OT (5-5-5-5),Keith Peterson,Punch to Body In Clinch,Martin Bravo,Claudio Puelles,"""El Toro""","""Prince of Peru""",W,L,1,0,56 of 121,29 of 68,64 of 129,29 of 68
http://ufcstats.com/fight-details/c5a8e0098d1024ce,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Diego Sanchez,Marcin Held,"""Nightmare""",,W,L,0,0,46 of 81,30 of 82,69 of 108,57 of 112
http://ufcstats.com/fight-details/26e6a2705a1e9e72,"September 10, 2016","Cleveland, Ohio, USA",Submission,1,2:14,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,CM Punk,Mickey Gall,,,L,W,0,0,0 of 1,20 of 32,6 of 8,26 of 39
http://ufcstats.com/fight-details/19df0d0cb1269fa7,"September 10, 2016","Cleveland, Ohio, USA",KO/TKO,1,4:27,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head From Guard,Stipe Miocic,Alistair Overeem,,"""The Demolition Man""",W,L,0,1,34 of 60,9 of 17,34 of 60,9 of 17
http://ufcstats.com/fight-details/e322eae035f7c00f,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Submission,2,2:13,3 Rnd (5-5-5),Jerin Valel,Guillotine Choke On Ground,Ricardo Lamas,Charles Oliveira,"""The Bully""","""Do Bronxs""",W,L,0,0,11 of 20,13 of 18,13 of 22,36 of 42
http://ufcstats.com/fight-details/c5c1deb1607f69b4,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Hall,,Rustam Khabilov,Leandro Silva,"""Tiger""","""Buscape""",W,L,0,0,24 of 82,29 of 83,49 of 111,40 of 95
http://ufcstats.com/fight-details/409bcfacb259999a,"September 10, 2016","Cleveland, Ohio, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,,Fabricio Werdum,Travis Browne,"""Vai Cavalo""","""Hapa""",W,L,1,0,84 of 142,37 of 143,107 of 166,38 of 144
http://ufcstats.com/fight-details/f24144fbe9e32c10,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,,Taylor Lapilus,Leandro Issa,"""Double Impact""","""Brodinho""",W,L,0,0,63 of 146,19 of 61,84 of 168,23 of 68
http://ufcstats.com/fight-details/bd887c173d3050bf,"September 03, 2016","Hamburg, Hamburg, Germany",KO/TKO,3,2:46,3 Rnd (5-5-5),Neil Hall,Elbows to Head On Ground,Ashlee Evans-Smith,Veronica Hardy,"""Rebel Girl""",,W,L,0,0,73 of 115,23 of 41,114 of 162,34 of 54
http://ufcstats.com/fight-details/69ecd4aa5a550f7b,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Peter Sobotta,Nicolas Dalby,,"""Danish Dynamite""",W,L,1,0,38 of 76,14 of 52,83 of 127,48 of 87
http://ufcstats.com/fight-details/d38cd293a0c3fdfd,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Scott Askham,Jack Hermansson,,"""The Joker""",L,W,0,0,37 of 106,88 of 156,49 of 120,121 of 190
http://ufcstats.com/fight-details/971d9fa5947a4bb7,"September 10, 2016","Cleveland, Ohio, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,,Urijah Faber,Jimmie Rivera,"""The California Kid""","""El Terror""",L,W,0,0,22 of 112,54 of 160,23 of 113,55 of 162
http://ufcstats.com/fight-details/5237736e6b37c609,"September 03, 2016","Hamburg, Hamburg, Germany",KO/TKO,2,2:06,3 Rnd (5-5-5),Neil Hall,Knee to Head At Distance,Ryan Bader,Ilir Latifi,"""Darth""","""The Sledgehammer""",W,L,1,1,13 of 34,9 of 30,15 of 36,11 of 32
http://ufcstats.com/fight-details/0549b655619774c5,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Alexander Gustafsson,Jan Blachowicz,"""The Mauler""",,W,L,0,0,50 of 100,28 of 90,139 of 201,55 of 125
http://ufcstats.com/fight-details/a3b972117a3998ee,"September 03, 2016","Hamburg, Hamburg, Germany",Submission,3,2:53,5 Rnd (5-5-5-5-5),Leon Roberts,Rear Naked Choke,Andrei Arlovski,Josh Barnett,"""The Pitbull""","""The Warmaster""",L,W,0,0,38 of 62,53 of 82,51 of 77,112 of 150
http://ufcstats.com/fight-details/31dd8b5d6444f19b,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,,Nick Hein,Tae Hyun Bang,"""Sergeant""","""Supernatural""",W,L,0,0,20 of 76,40 of 117,48 of 106,44 of 121
http://ufcstats.com/fight-details/d6389fa434e86916,"September 03, 2016","Hamburg, Hamburg, Germany",Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Jessin Ayari,Jim Wallhead,,"""Judo""",W,L,0,1,70 of 172,47 of 135,72 of 174,53 of 142
http://ufcstats.com/fight-details/00742aea8da72a35,"August 27, 2016","Vancouver, British Columbia, Canada",KO/TKO,1,1:36,3 Rnd (5-5-5),Kevin Dornan,Punch to Head At Distance,Chad Laprise,Thibault Gouti,"""The Disciple""","""GT""",W,L,2,0,17 of 35,4 of 16,22 of 40,4 of 16
http://ufcstats.com/fight-details/c64537874352793a,"August 27, 2016","Vancouver, British Columbia, Canada",KO/TKO,1,1:13,3 Rnd (5-5-5),John McCarthy,Punch to Body At Distance,Shane Campbell,Felipe Silva,"""Shaolin""",,L,W,0,1,9 of 13,11 of 25,10 of 14,13 of 27
http://ufcstats.com/fight-details/f8df4cb5f22656c0,"August 27, 2016","Vancouver, British Columbia, Canada",Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Dornan,,Garreth McLellan,Alessio Di Chirico,"""Soldier Boy""","""Manzo""",L,W,0,1,57 of 139,61 of 136,88 of 179,114 of 198
http://ufcstats.com/fight-details/f7114bf73eec4022,"August 27, 2016","Vancouver, British Columbia, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Jeremy Kennedy,Alex Ricci,"""JBC""",,W,L,0,0,27 of 71,28 of 60,43 of 94,83 of 118
http://ufcstats.com/fight-details/51d3be5e8aee5cd9,"August 27, 2016","Vancouver, British Columbia, Canada",Submission,3,1:49,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke After Drop to Guard,Anthony Pettis,Charles Oliveira,"""Showtime""","""Do Bronxs""",W,L,0,0,53 of 87,41 of 86,77 of 114,60 of 105
http://ufcstats.com/fight-details/70ab91b37be75408,"August 27, 2016","Vancouver, British Columbia, Canada",KO/TKO,2,4:56,3 Rnd (5-5-5),Yves Lavigne,Punches to Head On Ground,Sam Alvey,Kevin Casey,"""Smile'N""","""King""",W,L,2,0,59 of 114,25 of 51,70 of 125,31 of 58
http://ufcstats.com/fight-details/e15b393a27c07043,"August 27, 2016","Vancouver, British Columbia, Canada",Decision - Split,3,5:00,3 Rnd (5-5-5),John McCarthy,,Joe Lauzon,Jim Miller,,"""A-10""",L,W,0,0,54 of 136,80 of 166,92 of 177,97 of 185
http://ufcstats.com/fight-details/f19d1c8ca5660240,"August 27, 2016","Vancouver, British Columbia, Canada",Submission,1,1:52,5 Rnd (5-5-5-5-5),John McCarthy,Rear Naked Choke,Demian Maia,Carlos Condit,,"""The Natural Born Killer""",W,L,0,0,1 of 1,1 of 6,5 of 5,1 of 6
http://ufcstats.com/fight-details/c87d2569da8d4305,"September 17, 2016","Hidalgo, Texas, USA",Submission,3,4:46,3 Rnd (5-5-5),Jacob Montalvo,Rear Naked Choke,Antonio Carlos Junior,Leonardo Guimaraes,"""Cara de Sapato""","""Leleco""",W,L,0,0,32 of 60,6 of 17,94 of 142,15 of 26
http://ufcstats.com/fight-details/df33799f117000cb,"August 27, 2016","Vancouver, British Columbia, Canada",Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Enrique Barzola,Kyle Bochniak,"""El Fuerte""","""Killer B""",L,W,0,0,55 of 165,41 of 141,56 of 168,41 of 142
http://ufcstats.com/fight-details/0bf8bb9b4ef329f9,"August 27, 2016","Vancouver, British Columbia, Canada",KO/TKO,2,0:17,3 Rnd (5-5-5),Dan Miragliotta,"Kick to Head At Distance
      Switch Kick",Paige VanZant,Bec Rawlings,"""12 Gauge""","""Rowdy""",W,L,1,0,25 of 63,21 of 51,27 of 65,30 of 60
http://ufcstats.com/fight-details/187681b2843174b5,"September 17, 2016","Hidalgo, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Jose Quinonez,Joey Gomez,"""Teco""","""KO King""",W,L,2,1,56 of 131,44 of 136,76 of 159,66 of 159
http://ufcstats.com/fight-details/30b33d032605c885,"September 17, 2016","Hidalgo, Texas, USA",Submission,3,0:18,3 Rnd (5-5-5),Jacob Montalvo,Guillotine Choke After Drop to Guard,Erick Montano,Randy Brown,"""Perry""","""Rudeboy""",L,W,0,0,21 of 41,12 of 30,60 of 87,18 of 36
http://ufcstats.com/fight-details/4df1d3183929d021,"September 17, 2016","Hidalgo, Texas, USA",KO/TKO,3,4:19,3 Rnd (5-5-5),Herb Dean,Punches to Head From Back Control,Augusto Montano,Belal Muhammad,"""Dodger""","""Remember the Name""",L,W,0,0,67 of 149,66 of 149,72 of 154,118 of 210
http://ufcstats.com/fight-details/144b0c1dd6c909f3,"September 17, 2016","Hidalgo, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Chris Wade,Islam Makhachev,,,L,W,0,0,5 of 17,12 of 19,42 of 61,51 of 83
http://ufcstats.com/fight-details/4f6f7f1ad8954bb6,"September 17, 2016","Hidalgo, Texas, USA",Submission,2,1:20,3 Rnd (5-5-5),Dan Miragliotta,"Guillotine Choke Standing
      Technical Submission",Gabriel Benitez,Sam Sicilia,"""Moggly""",,W,L,1,0,39 of 101,19 of 70,39 of 101,19 of 70
http://ufcstats.com/fight-details/00b7497b02b3b2bb,"September 17, 2016","Hidalgo, Texas, USA",Submission,1,0:19,3 Rnd (5-5-5),Herb Dean,"D'Arce Choke On Ground
      Technical Submission",Chas Skelly,Maximo Blanco,"""The Scrapper""","""Maxi""",W,L,0,0,1 of 1,0 of 1,1 of 1,0 of 1
http://ufcstats.com/fight-details/054f1423ba7c121e,"September 17, 2016","Hidalgo, Texas, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Roan Carneiro,Kenny Robertson,"""Jucao""",,W,L,0,0,33 of 70,28 of 134,43 of 80,45 of 153
http://ufcstats.com/fight-details/f4cdc944e27c2cd2,"September 17, 2016","Hidalgo, Texas, USA",KO/TKO,1,1:41,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,Uriah Hall,Derek Brunson,"""Prime Time""","""The One""",L,W,0,1,1 of 3,4 of 7,4 of 6,15 of 18
http://ufcstats.com/fight-details/82d057278298846f,"July 30, 2016","Atlanta, Georgia, USA",KO/TKO,1,1:46,3 Rnd (5-5-5),Marc Goddard,Kick to Body At Distance,Matt Brown,Jake Ellenberger,"""The Immortal""","""The Juggernaut""",L,W,0,2,7 of 17,21 of 34,7 of 17,29 of 43
http://ufcstats.com/fight-details/0596fc5eba5c1fe0,"September 17, 2016","Hidalgo, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,,Evan Dunham,Ricky Glenn,,"""The Gladiator""",W,L,0,0,144 of 279,58 of 156,185 of 330,63 of 161
http://ufcstats.com/fight-details/692241119228cc82,"September 17, 2016","Hidalgo, Texas, USA",KO/TKO,1,1:35,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punches to Head At Distance,Dustin Poirier,Michael Johnson,"""The Diamond""","""The Menace""",L,W,0,1,6 of 12,14 of 37,6 of 12,14 of 37
http://ufcstats.com/fight-details/3cf1d67a20ae1c18,"July 30, 2016","Atlanta, Georgia, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),George Allen,,Francisco Rivera,Erik Perez,"""Cisco""","""Goyito""",L,W,0,0,55 of 158,54 of 156,59 of 163,147 of 259
http://ufcstats.com/fight-details/02f4277726712796,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dave Seljestad,,Chase Sherman,Justin Ledet,"""The Vanilla Gorilla""","""El Blanco""",L,W,0,0,59 of 166,113 of 230,60 of 167,114 of 231
http://ufcstats.com/fight-details/c8f946610906bffe,"July 30, 2016","Atlanta, Georgia, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Blake Grice,,Ryan Benoit,Fredy Serrano,"""Baby Face""","""El Profe""",W,L,1,0,31 of 58,22 of 60,45 of 76,67 of 116
http://ufcstats.com/fight-details/c67e5fec8e1876f0,"July 30, 2016","Atlanta, Georgia, USA",KO/TKO,1,2:12,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head At Distance,Robbie Lawler,Tyron Woodley,"""Ruthless""","""The Chosen One""",L,W,0,1,3 of 6,8 of 11,4 of 7,8 of 11
http://ufcstats.com/fight-details/34644c44229e41a1,"August 06, 2016","Salt Lake City, Utah, USA",KO/TKO,1,2:32,3 Rnd (5-5-5),Dave Seljestad,Punches to Head At Distance,Teruto Ishihara,Horacio Gutierrez,"""Yashabo""","""The Punisher""",W,L,1,0,13 of 25,5 of 18,13 of 25,5 of 18
http://ufcstats.com/fight-details/7f3763caa99a3486,"July 30, 2016","Atlanta, Georgia, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Blake Grice,,Rose Namajunas,Karolina Kowalkiewicz,"""Thug""",,L,W,0,0,70 of 145,84 of 242,74 of 149,128 of 293
http://ufcstats.com/fight-details/cb76509b5c2f2a90,"August 06, 2016","Salt Lake City, Utah, USA",KO/TKO,2,1:25,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,David Teymur,Jason Novelli,,"""Flipside""",W,L,1,0,26 of 61,8 of 28,26 of 61,9 of 29
http://ufcstats.com/fight-details/58c73a9562adcfe5,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,,Maryna Moroz,Danielle Taylor,"""Iron Lady""","""Dynamite""",W,L,0,0,17 of 251,17 of 102,17 of 251,17 of 102
http://ufcstats.com/fight-details/4a46b63c19cfa932,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Court McGee,Dominique Steele,"""The Crusher""","""Non-Stop Action-Packed""",W,L,0,0,15 of 39,23 of 65,55 of 82,45 of 88
http://ufcstats.com/fight-details/3fe9e895b2a45049,"August 06, 2016","Salt Lake City, Utah, USA",KO/TKO,2,0:53,3 Rnd (5-5-5),John McCarthy,Kick to Head At Distance,Viktor Pesta,Marcin Tybura,,"""Tybur""",L,W,0,1,3 of 42,15 of 62,4 of 43,20 of 67
http://ufcstats.com/fight-details/537c77f3b75a75ae,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Cub Swanson,Tatsuya Kawajiri,,"""Crusher""",W,L,0,0,67 of 109,23 of 101,91 of 133,51 of 132
http://ufcstats.com/fight-details/e35d878ba90d9769,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Trevor Smith,Joseph Gigliotti,"""Hot Sauce""","""Capo""",W,L,1,0,42 of 69,15 of 31,105 of 137,24 of 40
http://ufcstats.com/fight-details/78410b48feaba213,"August 06, 2016","Salt Lake City, Utah, USA",Submission,3,2:58,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,Thales Leites,Chris Camozzi,,,W,L,0,0,36 of 53,8 of 15,58 of 82,11 of 18
http://ufcstats.com/fight-details/0344687c9852b1d2,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Dennis Bermudez,Rony Jason,"""The Menace""",,W,L,0,0,48 of 95,9 of 41,77 of 127,16 of 48
http://ufcstats.com/fight-details/787d94246afe18a3,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Santiago Ponzinibbio,Zak Cummings,"""Argentine Dagger""",,W,L,0,0,58 of 126,35 of 152,60 of 128,35 of 152
http://ufcstats.com/fight-details/0294253e4a5b4725,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,3,2:18,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground,Colby Covington,Max Griffin,"""Chaos""","""Pain""",W,L,0,0,26 of 46,13 of 35,161 of 216,33 of 58
http://ufcstats.com/fight-details/41eb39f532e148d9,"August 20, 2016","Las Vegas, Nevada, USA",Submission,1,4:30,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke On Ground,Alberto Uda,Marvin Vettori,,"""The Italian Dream""",L,W,0,0,4 of 9,10 of 14,21 of 27,50 of 68
http://ufcstats.com/fight-details/ec067e9c9efd7aa1,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,1,4:08,3 Rnd (5-5-5),Dan Miragliotta,Elbows to Head In Clinch,Neil Magny,Lorenz Larkin,"""The Haitian Sensation""","""The Monsoon""",L,W,0,1,8 of 23,32 of 48,13 of 29,34 of 50
http://ufcstats.com/fight-details/d101d2ed58a7cf84,"August 20, 2016","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,,Artem Lobov,Chris Avila,"""The Russian Hammer""",,W,L,0,0,53 of 117,42 of 128,63 of 128,63 of 150
http://ufcstats.com/fight-details/ec381753e852cb63,"August 20, 2016","Las Vegas, Nevada, USA",Submission,1,4:34,3 Rnd (5-5-5),Mark Smith,Armbar From Bottom Guard,Randa Markos,Cortney Casey,"""Quiet Storm""","""Cast Iron""",L,W,0,0,4 of 17,21 of 36,38 of 51,29 of 44
http://ufcstats.com/fight-details/dbc72a4092a0b296,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,1,0:48,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,Cody Garbrandt,Takeya Mizugaki,"""No Love""",,W,L,1,0,12 of 27,4 of 9,13 of 28,6 of 11
http://ufcstats.com/fight-details/570f3407722cc512,"August 06, 2016","Salt Lake City, Utah, USA",Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Yair Rodriguez,Alex Caceres,"""El Pantera""","""Bruce Leeroy""",W,L,0,0,120 of 338,62 of 196,124 of 343,65 of 202
http://ufcstats.com/fight-details/70f08a4771138817,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,1,3:38,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,Hyun Gyu Lim,Mike Perry,"""The Ace""","""Platinum""",L,W,0,3,8 of 29,31 of 50,8 of 29,50 of 69
http://ufcstats.com/fight-details/a69a6da9560ed62c,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,2,2:56,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch,Tim Means,Sabah Homasi,"""The Dirty Bird""",,W,L,0,0,71 of 118,33 of 80,82 of 130,38 of 88
http://ufcstats.com/fight-details/781f9a642e7a9278,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,2,2:02,3 Rnd (5-5-5),Herb Dean,Kick to Head In Clinch,Rick Story,Donald Cerrone,"""The Horror""","""Cowboy""",L,W,0,1,17 of 51,45 of 73,19 of 54,48 of 76
http://ufcstats.com/fight-details/c0329bd8d3b302c6,"August 20, 2016","Las Vegas, Nevada, USA",KO/TKO,1,0:13,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,Anthony Johnson,Glover Teixeira,"""Rumble""",,W,L,1,0,4 of 8,1 of 3,4 of 8,1 of 3
http://ufcstats.com/fight-details/6b6680338558bd46,"August 20, 2016","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Raquel Pennington,Elizabeth Phillips,"""Rocky""",,W,L,0,0,33 of 50,15 of 34,81 of 102,34 of 58
http://ufcstats.com/fight-details/648396cc751c730d,"August 20, 2016","Las Vegas, Nevada, USA",Decision - Majority,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,,Nate Diaz,Conor McGregor,,"""The Notorious""",L,W,0,3,166 of 343,164 of 286,252 of 435,197 of 322
http://ufcstats.com/fight-details/1ca4274019680d23,"December 17, 2016","Sacramento, California, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Ed Collantes,,Bojan Velickovic,Sultan Aliev,"""Serbian Steel""",,L,W,0,0,22 of 53,15 of 26,126 of 160,86 of 105
http://ufcstats.com/fight-details/88c712be47805d63,"December 17, 2016","Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,,Hector Sandoval,Fredy Serrano,"""Kid Alex""","""El Profe""",W,L,0,0,33 of 67,22 of 87,42 of 76,22 of 87
http://ufcstats.com/fight-details/7979888b1fb5eb39,"December 17, 2016","Sacramento, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Josh Emmett,Scott Holtzman,"""CC0""","""Hot Sauce""",W,L,0,0,87 of 160,65 of 179,99 of 175,96 of 215
http://ufcstats.com/fight-details/c1d86f1e6d41cd03,"February 19, 2017","Halifax, Nova Scotia, Canada",Submission,1,1:34,3 Rnd (5-5-5),Keith Peterson,Armbar From Bottom,Gerald Meerschaert,Ryan Janes,"""GM3""",,W,L,0,0,3 of 6,3 of 8,5 of 9,10 of 16
http://ufcstats.com/fight-details/ca6d4239726931f9,"December 17, 2016","Sacramento, California, USA",KO/TKO,1,3:04,3 Rnd (5-5-5),Ed Collantes,Punches to Head At Distance,Eddie Wineland,Takeya Mizugaki,,,W,L,2,0,9 of 32,13 of 40,9 of 32,13 of 40
