fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds,outcome_category,fighter_1_won,fighter_2_won,sig_strike_diff,total_strike_diff,kd_1_jitter,kd_2_jitter,year,total_fight_time_minutes,country
http://ufcstats.com/fight-details/0b8fdeeb626b4396,2015-07-18,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Ross Pearson,Evan Dunham,"""The Real Deal""",,L,W,0,0,16 of 28,26 of 48,47 of 67,88 of 119,16,28,47,67,26,48,88,119,0.5714285714285714,0.7014925373134329,0.5416666666666666,0.7394957983193278,Evan Dunham,300,900,Decision,0,1,-10,-41,0.00085819660195706,-0.06276572280514456,2015,15.0,United Kingdom
http://ufcstats.com/fight-details/2e47823d38a5649b,2015-07-18,"Glasgow, Scotland, United Kingdom",Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Leon Roberts,,Michael Bisping,Thales Leites,"""The Count""",,W,L,0,0,115 of 277,79 of 194,117 of 281,80 of 197,115,277,117,281,79,194,80,197,0.4151624548736462,0.4163701067615658,0.4072164948453608,0.4060913705583756,Michael Bisping,300,1500,Decision,1,0,36,37,0.027874410845585312,-0.03232569745408539,2015,25.0,United Kingdom
http://ufcstats.com/fight-details/2116affb9c8f193b,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",KO/TKO,3,0:45,3 Rnd (5-5-5),Mario Yamasaki,Elbows to Head From Guard,Rafael Cavalcante,Patrick Cummins,"""Feijao""","""Durkin""",L,W,0,0,23 of 45,49 of 92,24 of 47,102 of 162,23,45,24,47,49,92,102,162,0.5111111111111111,0.5106382978723404,0.532608695652174,0.6296296296296297,Patrick Cummins,45,645,KO/TKO,0,1,-26,-78,-0.049027216170526355,-0.03931341957271553,2015,10.75,Brazil
http://ufcstats.com/fight-details/f7ffa11d592f4092,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Osiris Maia,,Hugo Viana,Guido Cannetti,"""Wolverine""","""Ninja""",L,W,0,0,13 of 38,32 of 51,42 of 68,47 of 67,13,38,42,68,32,51,47,67,0.3421052631578947,0.6176470588235294,0.6274509803921569,0.7014925373134329,Guido Cannetti,300,900,Decision,0,1,-19,-5,-0.008170354074424574,-0.004894442048801236,2015,15.0,Brazil
http://ufcstats.com/fight-details/17daeb7e36e60cdf,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Submission,2,2:52,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,Demian Maia,Neil Magny,,"""The Haitian Sensation""",W,L,0,0,13 of 17,0 of 4,56 of 68,11 of 16,13,17,56,68,0,4,11,16,0.7647058823529411,0.8235294117647058,0.0,0.6875,Demian Maia,172,472,Submission,1,0,13,45,-0.006413017151451379,-0.028220560938595575,2015,7.866666666666666,Brazil
http://ufcstats.com/fight-details/72330020a732c635,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Submission,2,4:11,3 Rnd (5-5-5),John McCarthy,Guillotine Choke After Drop to Guard,Warlley Alves,Nordine Taleb,,,W,L,0,0,17 of 38,17 of 34,23 of 46,30 of 47,17,38,23,46,17,34,30,47,0.4473684210526316,0.5,0.5,0.6382978723404256,Warlley Alves,251,551,Submission,1,0,0,-7,-0.0032735917463036462,-0.004773271541492295,2015,9.183333333333334,Brazil
http://ufcstats.com/fight-details/8baa6b8850262595,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",KO/TKO,2,0:41,3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance,Antonio Silva,Soa Palelei,"""Bigfoot""","""The Hulk""",W,L,1,0,16 of 28,19 of 35,29 of 43,46 of 65,16,28,29,43,19,35,46,65,0.5714285714285714,0.6744186046511628,0.5428571428571428,0.7076923076923077,Antonio Silva,41,341,KO/TKO,1,0,-3,-17,1.0511339750937245,-0.017518534927882523,2015,5.683333333333334,Brazil
http://ufcstats.com/fight-details/b0367c907cc549c0,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Stefan Struve,Antonio Rodrigo Nogueira,"""Skyscraper""","""Minotauro""",W,L,0,0,93 of 156,59 of 113,94 of 157,84 of 138,93,156,94,157,59,113,84,138,0.5961538461538461,0.5987261146496815,0.5221238938053098,0.6086956521739131,Stefan Struve,300,900,Decision,1,0,34,10,0.03143330169542546,-0.03902567421620872,2015,15.0,Brazil
http://ufcstats.com/fight-details/0bf405dabb25251a,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Claudia Gadelha,Jessica Aguilar,"""Claudinha""","""Jag""",W,L,0,0,111 of 248,70 of 189,121 of 263,88 of 210,111,248,121,263,70,189,88,210,0.4475806451612903,0.4600760456273764,0.3703703703703703,0.419047619047619,Claudia Gadelha,300,900,Decision,1,0,41,33,0.0412377154057004,0.031849877094703834,2015,15.0,Brazil
http://ufcstats.com/fight-details/aa62b8f58fc09790,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Mauricio Rua,Rogerio Nogueira,"""Shogun""","""Minotouro""",W,L,0,0,53 of 98,63 of 166,82 of 130,73 of 177,53,98,82,130,63,166,73,177,0.5408163265306123,0.6307692307692307,0.3795180722891566,0.4124293785310734,Mauricio Rua,300,900,Decision,1,0,-10,9,0.0045103846584563815,0.009460063908657343,2015,15.0,Brazil
http://ufcstats.com/fight-details/0c618cd41b88c558,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Submission,1,4:55,3 Rnd (5-5-5),Camila Albuquerque,Armbar From Bottom Guard,Mayra Bueno Silva,Gillian Robertson,"""Sheetara""","""The Savage""",W,L,0,0,11 of 32,11 of 18,12 of 33,17 of 27,11,32,12,33,11,18,17,27,0.34375,0.3636363636363636,0.6111111111111112,0.6296296296296297,Mayra Bueno Silva,295,295,Submission,1,0,0,-5,-0.06731711711863458,0.058504240616036034,2018,4.916666666666667,Brazil
http://ufcstats.com/fight-details/431e7931d8be8b5d,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Submission,3,4:46,3 Rnd + OT (5-5-5-5),Herb Dean,Rear Naked Choke,Glaico Franca Moreira,Fernando Bruno,"""Nego""","""Acougueiro""",W,L,0,0,23 of 31,20 of 32,47 of 57,41 of 53,23,31,47,57,20,32,41,53,0.7419354838709677,0.8245614035087719,0.625,0.7735849056603774,Glaico Franca Moreira,286,886,Submission,1,0,3,6,-0.006828991645112337,0.032634655354906235,2015,14.766666666666667,Brazil
http://ufcstats.com/fight-details/480aca1906276700,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Osiris Maia,,Reginaldo Vieira,Dileno Lopes,,,W,L,0,0,59 of 105,46 of 109,127 of 179,73 of 146,59,105,127,179,46,109,73,146,0.5619047619047619,0.7094972067039106,0.4220183486238532,0.5,Reginaldo Vieira,300,900,Decision,1,0,13,54,0.11742712481911054,-0.04154997657081415,2015,15.0,Brazil
http://ufcstats.com/fight-details/60c62fb7bd17a8b3,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",KO/TKO,1,0:34,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance,Ronda Rousey,Bethe Correia,"""Rowdy""","""Pitbull""",W,L,1,0,19 of 32,9 of 14,19 of 32,9 of 14,19,32,19,32,9,14,9,14,0.59375,0.59375,0.6428571428571429,0.6428571428571429,Ronda Rousey,34,34,KO/TKO,1,0,10,10,0.9315364189699742,-0.08221372474943858,2015,0.5666666666666667,Brazil
http://ufcstats.com/fight-details/d7c7b312279104d2,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,3,4:03,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Side Control,Augusto Sakai,Chase Sherman,,"""The Vanilla Gorilla""",W,L,0,0,111 of 218,79 of 178,125 of 233,84 of 183,111,218,125,233,79,178,84,183,0.5091743119266054,0.5364806866952789,0.4438202247191011,0.4590163934426229,Augusto Sakai,243,843,KO/TKO,1,0,32,41,0.09865334332832602,-0.08577130147940032,2018,14.05,Brazil
http://ufcstats.com/fight-details/b509c337d181c567,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Submission,2,4:42,3 Rnd (5-5-5),Jerin Valel,Arm Triangle From Mount,Sergio Moraes,Ben Saunders,"""The Panther""","""Killa B""",W,L,0,0,2 of 3,1 of 2,17 of 20,55 of 56,2,3,17,20,1,2,55,56,0.6666666666666666,0.85,0.5,0.9821428571428572,Sergio Moraes,282,582,Submission,1,0,1,-38,0.11665053912408958,0.05149157245512449,2018,9.7,Brazil
http://ufcstats.com/fight-details/3d9398386c84109b,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,2,4:10,3 Rnd (5-5-5),Marc Goddard,Knee to Body In Clinch,Francisco Trinaldo,Evan Dunham,"""Massaranduba""",,W,L,1,0,28 of 69,25 of 85,28 of 69,28 of 88,28,69,28,69,25,85,28,88,0.4057971014492754,0.4057971014492754,0.2941176470588235,0.3181818181818182,Francisco Trinaldo,250,550,KO/TKO,1,0,3,0,1.1244838599802833,0.07095161353418748,2018,9.166666666666666,Brazil
http://ufcstats.com/fight-details/ba766bd03090dab9,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Submission,2,3:22,3 Rnd (5-5-5),Jerin Valel,Rear Naked Choke,Charles Oliveira,Christos Giagos,"""Do Bronxs""","""The Spartan""",W,L,0,0,28 of 60,18 of 80,28 of 60,20 of 82,28,60,28,60,18,80,20,82,0.4666666666666667,0.4666666666666667,0.225,0.2439024390243902,Charles Oliveira,202,502,Submission,1,0,10,8,-0.03918861470106208,0.03963209692467942,2018,8.366666666666667,Brazil
http://ufcstats.com/fight-details/1669773acd404217,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,2,1:00,3 Rnd (5-5-5),Marc Goddard,Punch to Head In Clinch,Sam Alvey,Rogerio Nogueira,"""Smile'N""","""Minotouro""",L,W,0,1,34 of 82,26 of 52,34 of 82,26 of 53,34,82,34,82,26,52,26,53,0.4146341463414634,0.4146341463414634,0.5,0.490566037735849,Rogerio Nogueira,60,360,KO/TKO,0,1,8,8,0.011234887295177064,1.0155164458001098,2018,6.0,Brazil
http://ufcstats.com/fight-details/f4187c30c311eb93,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Decision - Split,3,5:00,3 Rnd (5-5-5),Fernando Portella,,Renan Barao,Andre Ewell,"""The Baron""","""Mr. Highlight""",L,W,0,1,44 of 101,53 of 123,67 of 124,57 of 128,44,101,67,124,53,123,57,128,0.4356435643564356,0.5403225806451613,0.4308943089430894,0.4453125,Andre Ewell,300,900,Decision,0,1,-9,10,0.025292210766037382,0.9639889418096385,2018,15.0,Brazil
http://ufcstats.com/fight-details/30eaf1650bc359b3,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Portella,,Luis Henrique,Ryan Spann,"""KLB""","""Superman""",L,W,0,0,30 of 59,46 of 97,48 of 78,50 of 101,30,59,48,78,46,97,50,101,0.5084745762711864,0.6153846153846154,0.4742268041237113,0.495049504950495,Ryan Spann,300,900,Decision,0,1,-16,-2,-0.031884865166015366,-0.05870730110320426,2018,15.0,Brazil
http://ufcstats.com/fight-details/a409a5381f082e8f,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,1,0:39,3 Rnd (5-5-5),Jerin Valel,Punch to Head In Clinch,Alex Oliveira,Carlo Pedersoli Jr.,"""Cowboy""","""Semento""",W,L,0,0,7 of 10,2 of 4,10 of 13,2 of 4,7,10,10,13,2,4,2,4,0.7,0.7692307692307693,0.5,0.5,Alex Oliveira,39,39,KO/TKO,1,0,5,8,0.01019446800748661,-0.018561079910134167,2018,0.65,Brazil
http://ufcstats.com/fight-details/fcc1191761e365f9,2023-06-24,"Jacksonville, Florida, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Andrew Glenn,,Jamall Emmers,Jack Jenkins,"""Pretty Boy""","""Phar""",L,W,0,0,57 of 155,59 of 119,76 of 185,85 of 154,57,155,76,185,59,119,85,154,0.3677419354838709,0.4108108108108108,0.4957983193277311,0.551948051948052,Jack Jenkins,300,900,Decision,0,1,-2,-9,0.0008193629966956801,4.98108879800711e-06,2023,15.0,USA
http://ufcstats.com/fight-details/7b909acede0a26eb,2023-06-24,"Jacksonville, Florida, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Cody Brundage,Sedriques Dumas,,"""The Reaper""",L,W,0,0,3 of 10,17 of 22,31 of 43,77 of 96,3,10,31,43,17,22,77,96,0.3,0.7209302325581395,0.7727272727272727,0.8020833333333334,Sedriques Dumas,300,900,Decision,0,1,-14,-46,-0.0543307042258426,0.030592390155182878,2023,15.0,USA
http://ufcstats.com/fight-details/f18d44292036d5de,2023-06-24,"Jacksonville, Florida, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Larry Folsom,,Trevor Peek,Chepe Mariscal,,"""Machine Gun""",L,W,0,0,51 of 125,71 of 117,65 of 140,145 of 203,51,125,65,140,71,117,145,203,0.408,0.4642857142857143,0.6068376068376068,0.7142857142857143,Chepe Mariscal,300,900,Decision,0,1,-20,-80,-0.029182112460962636,0.024348682153953798,2023,15.0,USA
http://ufcstats.com/fight-details/c22de92b9d9030dc,2023-06-24,"Jacksonville, Florida, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,,Tabatha Ricci,Gillian Robertson,"""Baby Shark""","""The Savage""",W,L,0,0,100 of 315,76 of 219,101 of 318,78 of 225,100,315,101,318,76,219,78,225,0.3174603174603174,0.3176100628930817,0.3470319634703196,0.3466666666666667,Tabatha Ricci,300,900,Decision,1,0,24,23,0.010501908914760973,-0.03329464715734436,2023,15.0,USA
http://ufcstats.com/fight-details/7cdda45e7d52bf40,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,3,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,to,Thiago Santos,Eryk Anders,"""Marreta""","""Ya Boi""",W,L,0,0,100 of 152,32 of 67,115 of 167,34 of 69,100,152,115,167,32,67,34,69,0.6578947368421053,0.688622754491018,0.4776119402985074,0.4927536231884058,Thiago Santos,300,900,KO/TKO,1,0,68,81,0.003350159980448681,0.03532207458643692,2018,15.0,Brazil
http://ufcstats.com/fight-details/42922bab8a3e1828,2023-06-24,"Jacksonville, Florida, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Andrew Glenn,,Randy Brown,Wellington Turman,"""Rudeboy""","""The Prodigy""",W,L,0,0,64 of 134,55 of 105,78 of 156,96 of 153,64,134,78,156,55,105,96,153,0.4776119402985074,0.5,0.5238095238095238,0.6274509803921569,Randy Brown,300,900,Decision,1,0,9,-18,0.036387479720117855,-0.04014453644124377,2023,15.0,USA
http://ufcstats.com/fight-details/c2cdeb207cce5ceb,2023-06-24,"Jacksonville, Florida, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Andrew Glenn,,Zhalgas Zhumagulov,Joshua Van,,"""The Fearless""",L,W,0,0,103 of 287,120 of 234,104 of 291,131 of 245,103,287,104,291,120,234,131,245,0.3588850174216028,0.3573883161512027,0.5128205128205128,0.5346938775510204,Joshua Van,300,900,Decision,0,1,-17,-27,-0.040533854926097256,-0.09882528195717223,2023,15.0,USA
http://ufcstats.com/fight-details/ced01368259428f5,2023-06-24,"Jacksonville, Florida, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Neil Magny,Phil Rowe,"""The Haitian Sensation""","""The Fresh Prince""",W,L,0,0,29 of 65,34 of 64,109 of 159,51 of 86,29,65,109,159,34,64,51,86,0.4461538461538462,0.6855345911949685,0.53125,0.5930232558139535,Neil Magny,300,900,Decision,1,0,-5,58,0.046392113807781916,0.01601123025499579,2023,15.0,USA
http://ufcstats.com/fight-details/582806c33ce6dcf6,2023-06-24,"Jacksonville, Florida, USA",KO/TKO,2,4:13,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,David Onama,Gabriel Santos,,"""Mosquitinho""",W,L,1,0,53 of 104,39 of 73,59 of 118,56 of 90,53,104,59,118,39,73,56,90,0.5096153846153846,0.5,0.5342465753424658,0.6222222222222222,David Onama,253,553,KO/TKO,1,0,14,3,0.969814954614687,0.008730431105199781,2023,9.216666666666667,USA
http://ufcstats.com/fight-details/8b296724a6844865,2023-06-24,"Jacksonville, Florida, USA",KO/TKO,2,2:36,3 Rnd (5-5-5),Larry Folsom,Punch to Head At Distance,Mateusz Rebecki,Loik Radzhabov,,"""The Tajik Tank""",W,L,2,0,54 of 95,19 of 54,64 of 110,19 of 54,54,95,64,110,19,54,19,54,0.5684210526315789,0.5818181818181818,0.3518518518518518,0.3518518518518518,Mateusz Rebecki,156,456,KO/TKO,1,0,35,45,1.9545179485072073,0.021550647349871534,2023,7.6,USA
http://ufcstats.com/fight-details/9124740fe7816d70,2023-06-24,"Jacksonville, Florida, USA",Submission,1,4:39,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,Brendan Allen,Bruno Silva,"""All In""","""Blindado""",W,L,1,0,30 of 56,20 of 38,40 of 69,24 of 42,30,56,40,69,20,38,24,42,0.5357142857142857,0.5797101449275363,0.5263157894736842,0.5714285714285714,Brendan Allen,279,279,Submission,1,0,10,16,1.0296303511589915,0.07014706827168819,2023,4.65,USA
http://ufcstats.com/fight-details/07cb64236ae7aaea,2023-06-24,"Jacksonville, Florida, USA",KO/TKO,2,3:42,3 Rnd (5-5-5),Keith Peterson,Elbows to Head From Half Guard,Amanda Ribas,Maycee Barber,,"""The Future""",L,W,0,0,35 of 74,81 of 124,43 of 85,93 of 139,35,74,43,85,81,124,93,139,0.4729729729729729,0.5058823529411764,0.6532258064516129,0.6690647482014388,Maycee Barber,222,522,KO/TKO,0,1,-46,-50,-0.03888344469380589,0.00042170229414362556,2023,8.7,USA
http://ufcstats.com/fight-details/c3b733bf084c2cd0,2015-07-15,"San Diego, California, USA",KO/TKO,2,3:37,3 Rnd (5-5-5),Jason Herzog,Punch to Head In Clinch,Andrew Craig,Lyman Good,"""Highlight""","""Cyborg""",L,W,0,1,20 of 97,55 of 106,24 of 101,64 of 115,20,97,24,101,55,106,64,115,0.2061855670103092,0.2376237623762376,0.5188679245283019,0.5565217391304348,Lyman Good,217,517,KO/TKO,0,1,-35,-40,0.025253050813629708,0.9579625388938242,2015,8.616666666666667,USA
http://ufcstats.com/fight-details/3100a4e29da974ad,2015-07-15,"San Diego, California, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Rani Yahya,Masanori Kanehara,,,W,L,0,0,24 of 68,24 of 44,26 of 70,136 of 157,24,68,26,70,24,44,136,157,0.3529411764705882,0.3714285714285714,0.5454545454545454,0.8662420382165605,Rani Yahya,300,900,Decision,1,0,0,-110,0.06183734211579407,0.03893221802748864,2015,15.0,USA
http://ufcstats.com/fight-details/c3ef3cb03edde8bb,2023-06-24,"Jacksonville, Florida, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,,Josh Emmett,Ilia Topuria,"""CC0""","""El Matador""",L,W,0,1,87 of 305,152 of 344,89 of 309,171 of 365,87,305,89,309,152,344,171,365,0.2852459016393442,0.2880258899676375,0.4418604651162791,0.4684931506849315,Ilia Topuria,300,1500,Decision,0,1,-65,-82,-0.043909442309178454,0.9829330406527547,2023,25.0,USA
http://ufcstats.com/fight-details/5301d765d64f863e,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Igor Araujo,Sean Strickland,,,L,W,0,1,39 of 82,71 of 169,48 of 92,87 of 188,39,82,48,92,71,169,87,188,0.4756097560975609,0.5217391304347826,0.4201183431952662,0.4627659574468085,Sean Strickland,300,900,Decision,0,1,-32,-39,-0.027623549154489908,1.0123185807262653,2015,15.0,USA
http://ufcstats.com/fight-details/a16d8d0cc93372c4,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Kevin Casey,Ildemar Alcantara,"""King""","""Marajo""",W,L,0,0,41 of 86,20 of 66,64 of 111,20 of 67,41,86,64,111,20,66,20,67,0.4767441860465116,0.5765765765765766,0.303030303030303,0.2985074626865671,Kevin Casey,300,900,Decision,1,0,21,44,0.03891790386581116,0.05075217704449503,2015,15.0,USA
http://ufcstats.com/fight-details/541e5c7a87712fc2,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Sam Sicilia,Yaotzin Meza,,,W,L,0,0,12 of 41,18 of 37,33 of 66,39 of 60,12,41,33,66,18,37,39,60,0.2926829268292683,0.5,0.4864864864864865,0.65,Sam Sicilia,300,900,Decision,1,0,-6,-6,-0.009051614537223824,-0.0033293673676728546,2015,15.0,USA
http://ufcstats.com/fight-details/d447919ec1a9f34c,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Jessica Andrade,Sarah Moras,"""Bate Estaca""","""Cheesecake""",W,L,0,0,50 of 90,18 of 56,158 of 206,23 of 61,50,90,158,206,18,56,23,61,0.5555555555555556,0.7669902912621359,0.3214285714285714,0.3770491803278688,Jessica Andrade,300,900,Decision,1,0,32,135,0.006434426260131215,-0.025233842331194096,2015,15.0,USA
http://ufcstats.com/fight-details/464133df9ca19865,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Point Deducted: Illegal Knee by Jouban,Alan Jouban,Matt Dwyer,"""Brahma""",,W,L,1,1,51 of 104,29 of 117,63 of 116,34 of 122,51,104,63,116,29,117,34,122,0.4903846153846153,0.5431034482758621,0.2478632478632478,0.2786885245901639,Alan Jouban,300,900,Decision,1,0,22,29,1.0316085937238277,0.9943528659230124,2015,15.0,USA
http://ufcstats.com/fight-details/fd984e8a9e25c927,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Holly Holm,Marion Reneau,"""The Preacher's Daughter""","""The Belizean Bruiser""",W,L,0,0,65 of 178,26 of 75,70 of 184,32 of 82,65,178,70,184,26,75,32,82,0.3651685393258427,0.3804347826086957,0.3466666666666667,0.3902439024390244,Holly Holm,300,900,Decision,1,0,39,38,0.06520402309678311,0.030286571890840483,2015,15.0,USA
http://ufcstats.com/fight-details/ea967877dd4d6efb,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Scott Jorgensen,Manvel Gamburyan,"""Young Guns""","""The Anvil""",L,W,0,1,36 of 74,42 of 95,56 of 94,65 of 128,36,74,56,94,42,95,65,128,0.4864864864864865,0.5957446808510638,0.4421052631578947,0.5078125,Manvel Gamburyan,300,900,Decision,0,1,-6,-9,-0.02400095495057143,1.0226413988965788,2015,15.0,USA
http://ufcstats.com/fight-details/c0e8095c91c39b06,2015-07-15,"San Diego, California, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Josh Thomson,Tony Ferguson,"""The Punk""","""El Cucuy""",L,W,0,1,33 of 100,83 of 149,35 of 102,101 of 167,33,100,35,102,83,149,101,167,0.33,0.3431372549019608,0.5570469798657718,0.6047904191616766,Tony Ferguson,300,900,Decision,0,1,-50,-66,-0.005925180841804976,1.09100806438968,2015,15.0,USA
http://ufcstats.com/fight-details/b8019af428c064ef,2015-07-15,"San Diego, California, USA",Submission,1,2:56,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke,Kevin Lee,James Moontasri,"""The Motown Phenom""","""Moon Walker""",W,L,0,0,9 of 28,6 of 18,9 of 28,6 of 18,9,28,9,28,6,18,6,18,0.3214285714285714,0.3214285714285714,0.3333333333333333,0.3333333333333333,Kevin Lee,176,176,Submission,1,0,3,3,0.10957077617471325,-0.02149090557979164,2015,2.933333333333333,USA
http://ufcstats.com/fight-details/3b83ec99accfd271,2015-07-15,"San Diego, California, USA",KO/TKO,1,1:13,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head In Clinch,Frank Mir,Todd Duffee,,,W,L,1,0,16 of 37,9 of 24,16 of 37,9 of 24,16,37,16,37,9,24,9,24,0.4324324324324324,0.4324324324324324,0.375,0.375,Frank Mir,73,73,KO/TKO,1,0,7,7,0.9744542186086445,-0.07316619357088454,2015,1.2166666666666666,USA
